category;title;sku;ssize;warehouse;orders_qty;sum_minus_comm;bought_qty;payout;stock;buyout_anomaly
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;58;Воронеж;15;16546.92;7;7319.62;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;52;Екатеринбург - Перспективная 14;218;232633.17;131;135186.26;97;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;52;СПБ Шушары;7;9758.19;5;6757.42;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;52;Актобе;2;1833.0;1;897.87;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;50;Тула;273;317259.24;122;140335.13;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;46;Казань;113;142029.25;56;68299.1;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;54;Невинномысск;34;39055.03;19;20980.26;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;46;Белая дача;1;1026.48;0;0.0;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;54;СЦ Кемерово;1;1106.95;1;1066.15;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;50;СПБ Шушары;8;10320.18;3;3924.48;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;58;Екатеринбург - Перспективная 14;168;176838.83;95;94644.95;79;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;42;СПБ Шушары;1;1447.55;1;1391.75;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;56;Краснодар;148;163705.12;66;71095.92;89;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;54;Электросталь;473;476328.54;251;248653.42;135;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;48;Волгоград;23;26653.33;15;17334.75;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;50;Екатеринбург - Перспективная 14;187;198082.05;107;109827.46;100;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;44;Сарапул;96;123932.86;47;58681.47;36;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;56;Самара (Новосемейкино);35;36540.66;19;19260.44;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;46;Новосибирск;10;11131.38;5;5398.25;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;42;Невинномысск;22;26996.7;12;14708.47;2;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;46;Электросталь;443;544757.12;227;269237.75;27;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;58;Новосибирск;4;4109.69;4;4019.89;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;44;Владимир;17;20387.48;8;9196.67;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;52;Краснодар;365;392390.97;201;208357.18;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;44;Екатеринбург - Испытателей 14г;1;879.84;1;862.21;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;48;Остальные;3;3091.88;2;2043.38;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;50;Казань;332;340852.1;179;179475.79;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;46;Тула;232;271406.16;134;152824.85;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;44;Волгоград;18;21160.95;14;15479.61;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;56;Подольск;2;2679.43;1;1432.99;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;52;Самара (Новосемейкино);61;71687.0;39;43142.77;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;48;Казань;264;274982.56;138;142488.75;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;42;Волгоград;9;9633.78;4;3688.8;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;44;Тула;152;177050.99;76;85405.99;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;50;Пенза;9;11478.22;5;6096.81;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;42;Краснодар;183;214367.05;101;112658.35;1;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;58;Казань;345;384087.52;192;212142.13;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;54;Сарапул;28;28330.86;13;12311.69;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;42;Подольск;1;1246.44;0;0.0;0;0
Блузки;Блузка офисная с коротким рукавом и в школу;T0102sing_black;54;Белая дача;4;4397.64;1;1315.21;0;0
